image_id,file,model,num_gt,num_pred,time_sec
156,000018_jpg.rf.PYTcmRhJ25HgkOcBQkRf.jpg,OWLv2,1,25,3.463214
156,000018_jpg.rf.PYTcmRhJ25HgkOcBQkRf.jpg,Grounding DINO,1,37,0.380491
145,000005_jpg.rf.NuqPE6baBlqz01zWVsxs.jpg,YOLO fine-tuned,1,1,0.020317
145,000005_jpg.rf.NuqPE6baBlqz01zWVsxs.jpg,OWL-ViT,1,3,0.136674
145,000005_jpg.rf.NuqPE6baBlqz01zWVsxs.jpg,OWLv2,1,1,3.480783
145,000005_jpg.rf.NuqPE6baBlqz01zWVsxs.jpg,Grounding DINO,1,17,0.391816
125,000019_jpg.rf.BtRijfrUHT6XrUP51l9X.jpg,YOLO fine-tuned,7,26,0.017977
125,000019_jpg.rf.BtRijfrUHT6XrUP51l9X.jpg,OWL-ViT,7,11,0.135554
125,000019_jpg.rf.BtRijfrUHT6XrUP51l9X.jpg,OWLv2,7,51,3.406251
125,000019_jpg.rf.BtRijfrUHT6XrUP51l9X.jpg,Grounding DINO,7,45,0.376773
57,000009_jpg.rf.riMh3WijGzoS2Dq3ChTz.jpg,YOLO fine-tuned,1,1,0.018489
57,000009_jpg.rf.riMh3WijGzoS2Dq3ChTz.jpg,OWL-ViT,1,3,0.138619
57,000009_jpg.rf.riMh3WijGzoS2Dq3ChTz.jpg,OWLv2,1,2,3.410987
57,000009_jpg.rf.riMh3WijGzoS2Dq3ChTz.jpg,Grounding DINO,1,21,0.486002
132,000013_jpg.rf.BvTwsNGmPBKRmKLfkRFI.jpg,YOLO fine-tuned,1,2,0.019967
132,000013_jpg.rf.BvTwsNGmPBKRmKLfkRFI.jpg,OWL-ViT,1,1,0.137783
132,000013_jpg.rf.BvTwsNGmPBKRmKLfkRFI.jpg,OWLv2,1,1,3.408703
132,000013_jpg.rf.BvTwsNGmPBKRmKLfkRFI.jpg,Grounding DINO,1,16,0.381924
220,000043_jpg.rf.miJDXaZcxgDT94IfKYON.jpg,YOLO fine-tuned,9,16,0.019554
220,000043_jpg.rf.miJDXaZcxgDT94IfKYON.jpg,OWL-ViT,9,25,0.136305
220,000043_jpg.rf.miJDXaZcxgDT94IfKYON.jpg,OWLv2,9,50,3.401031
220,000043_jpg.rf.miJDXaZcxgDT94IfKYON.jpg,Grounding DINO,9,33,0.406318
160,000029_jpg.rf.SGPtdLRgCeJHHYYoLF0h.jpg,YOLO fine-tuned,1,2,0.019446
160,000029_jpg.rf.SGPtdLRgCeJHHYYoLF0h.jpg,OWL-ViT,1,1,0.134848
160,000029_jpg.rf.SGPtdLRgCeJHHYYoLF0h.jpg,OWLv2,1,1,3.421677
160,000029_jpg.rf.SGPtdLRgCeJHHYYoLF0h.jpg,Grounding DINO,1,20,0.386247
2,000044_jpg.rf.hd3OTyQeg1LtNQowo4IL.jpg,YOLO fine-tuned,1,3,0.017982
2,000044_jpg.rf.hd3OTyQeg1LtNQowo4IL.jpg,OWL-ViT,1,2,0.132937
2,000044_jpg.rf.hd3OTyQeg1LtNQowo4IL.jpg,OWLv2,1,1,3.412704
2,000044_jpg.rf.hd3OTyQeg1LtNQowo4IL.jpg,Grounding DINO,1,16,0.385918
38,000024_jpg.rf.55gJ5tXl0NduLRgZWEVa.jpg,YOLO fine-tuned,2,8,0.019309
38,000024_jpg.rf.55gJ5tXl0NduLRgZWEVa.jpg,OWL-ViT,2,11,0.132222
38,000024_jpg.rf.55gJ5tXl0NduLRgZWEVa.jpg,OWLv2,2,13,3.418239
38,000024_jpg.rf.55gJ5tXl0NduLRgZWEVa.jpg,Grounding DINO,2,35,0.391140
71,000028_jpg.rf.uM3xzPlAJG3ugo9raG5r.jpg,YOLO fine-tuned,4,12,0.021873
71,000028_jpg.rf.uM3xzPlAJG3ugo9raG5r.jpg,OWL-ViT,4,34,0.134801
71,000028_jpg.rf.uM3xzPlAJG3ugo9raG5r.jpg,OWLv2,4,52,3.481482
71,000028_jpg.rf.uM3xzPlAJG3ugo9raG5r.jpg,Grounding DINO,4,58,0.434357
197,000011_jpg.rf.aGS5zIz5jEZOP75DQKZB.jpg,YOLO fine-tuned,1,6,0.019270
197,000011_jpg.rf.aGS5zIz5jEZOP75DQKZB.jpg,OWL-ViT,1,2,0.135360
197,000011_jpg.rf.aGS5zIz5jEZOP75DQKZB.jpg,OWLv2,1,5,3.408620
197,000011_jpg.rf.aGS5zIz5jEZOP75DQKZB.jpg,Grounding DINO,1,33,0.389588
225,000007_jpg.rf.oFo6aIqAXakRDEn2CQvR.jpg,YOLO fine-tuned,1,3,0.018556
225,000007_jpg.rf.oFo6aIqAXakRDEn2CQvR.jpg,OWL-ViT,1,8,0.141147
225,000007_jpg.rf.oFo6aIqAXakRDEn2CQvR.jpg,OWLv2,1,27,3.421629
225,000007_jpg.rf.oFo6aIqAXakRDEn2CQvR.jpg,Grounding DINO,1,36,0.410770
173,000022_jpg.rf.UUcHrT4KcscJgZ8skowh.jpg,YOLO fine-tuned,1,3,0.022102
173,000022_jpg.rf.UUcHrT4KcscJgZ8skowh.jpg,OWL-ViT,1,2,0.135350
173,000022_jpg.rf.UUcHrT4KcscJgZ8skowh.jpg,OWLv2,1,1,3.418541
173,000022_jpg.rf.UUcHrT4KcscJgZ8skowh.jpg,Grounding DINO,1,19,0.464627
109,000043_jpg.rf.6FSa4hMv6x2mYde2LHkU.jpg,YOLO fine-tuned,1,3,0.018243
109,000043_jpg.rf.6FSa4hMv6x2mYde2LHkU.jpg,OWL-ViT,1,5,0.133728
109,000043_jpg.rf.6FSa4hMv6x2mYde2LHkU.jpg,OWLv2,1,7,3.405682
109,000043_jpg.rf.6FSa4hMv6x2mYde2LHkU.jpg,Grounding DINO,1,29,0.481962
103,000051_jpg.rf.HGJEUBDgdmp91PMsahMr.jpg,YOLO fine-tuned,1,1,0.019074
103,000051_jpg.rf.HGJEUBDgdmp91PMsahMr.jpg,OWL-ViT,1,1,0.133094
103,000051_jpg.rf.HGJEUBDgdmp91PMsahMr.jpg,OWLv2,1,4,3.408538
103,000051_jpg.rf.HGJEUBDgdmp91PMsahMr.jpg,Grounding DINO,1,25,0.395427
126,000007_jpg.rf.C8D0vH9ZxC7Q182Y2CDr.jpg,YOLO fine-tuned,4,10,0.022129
126,000007_jpg.rf.C8D0vH9ZxC7Q182Y2CDr.jpg,OWL-ViT,4,11,0.135940
126,000007_jpg.rf.C8D0vH9ZxC7Q182Y2CDr.jpg,OWLv2,4,16,3.405870
126,000007_jpg.rf.C8D0vH9ZxC7Q182Y2CDr.jpg,Grounding DINO,4,31,0.400003
191,000003_jpg.rf.a2Rj2s3TOfmqdGCaVt6h.jpg,YOLO fine-tuned,1,4,0.020111
191,000003_jpg.rf.a2Rj2s3TOfmqdGCaVt6h.jpg,OWL-ViT,1,8,0.138019
191,000003_jpg.rf.a2Rj2s3TOfmqdGCaVt6h.jpg,OWLv2,1,8,3.405075
191,000003_jpg.rf.a2Rj2s3TOfmqdGCaVt6h.jpg,Grounding DINO,1,33,0.499215
97,000050_jpg.rf.M7gMP20RkKbhdT7D6vVr.jpg,YOLO fine-tuned,3,3,0.019180
97,000050_jpg.rf.M7gMP20RkKbhdT7D6vVr.jpg,OWL-ViT,3,6,0.134408
97,000050_jpg.rf.M7gMP20RkKbhdT7D6vVr.jpg,OWLv2,3,5,3.414101
97,000050_jpg.rf.M7gMP20RkKbhdT7D6vVr.jpg,Grounding DINO,3,32,0.526475
65,000039_jpg.rf.sA487H8W4bNwWlkTQjj0.jpg,YOLO fine-tuned,1,1,0.018210
65,000039_jpg.rf.sA487H8W4bNwWlkTQjj0.jpg,OWL-ViT,1,4,0.135813
65,000039_jpg.rf.sA487H8W4bNwWlkTQjj0.jpg,OWLv2,1,4,3.400598
65,000039_jpg.rf.sA487H8W4bNwWlkTQjj0.jpg,Grounding DINO,1,30,0.500097
229,000036_jpg.rf.p6p2AcWnAxRuWCfuNZ4l.jpg,YOLO fine-tuned,1,4,0.021574
229,000036_jpg.rf.p6p2AcWnAxRuWCfuNZ4l.jpg,OWL-ViT,1,1,0.138952
229,000036_jpg.rf.p6p2AcWnAxRuWCfuNZ4l.jpg,OWLv2,1,2,3.487429
229,000036_jpg.rf.p6p2AcWnAxRuWCfuNZ4l.jpg,Grounding DINO,1,18,0.385284
88,000048_jpg.rf.IcqUiecmji9s78rw5z6I.jpg,YOLO fine-tuned,1,1,0.018094
88,000048_jpg.rf.IcqUiecmji9s78rw5z6I.jpg,OWL-ViT,1,2,0.138958
88,000048_jpg.rf.IcqUiecmji9s78rw5z6I.jpg,OWLv2,1,1,3.440202
88,000048_jpg.rf.IcqUiecmji9s78rw5z6I.jpg,Grounding DINO,1,21,0.377559
142,000048_jpg.rf.N5ZbABLWhb8tE5it4UDj.jpg,YOLO fine-tuned,4,7,0.018480
142,000048_jpg.rf.N5ZbABLWhb8tE5it4UDj.jpg,OWL-ViT,4,8,0.138572
142,000048_jpg.rf.N5ZbABLWhb8tE5it4UDj.jpg,OWLv2,4,9,3.404791
142,000048_jpg.rf.N5ZbABLWhb8tE5it4UDj.jpg,Grounding DINO,4,38,0.383274
0,000012_jpg.rf.hmBdSFVScfyZEgJWqp6Y.jpg,YOLO fine-tuned,2,13,0.019049
0,000012_jpg.rf.hmBdSFVScfyZEgJWqp6Y.jpg,OWL-ViT,2,10,0.133756
0,000012_jpg.rf.hmBdSFVScfyZEgJWqp6Y.jpg,OWLv2,2,22,3.430510
0,000012_jpg.rf.hmBdSFVScfyZEgJWqp6Y.jpg,Grounding DINO,2,40,0.378604
155,000011_jpg.rf.QZwgOQS82eXYdiOTfvuZ.jpg,YOLO fine-tuned,1,2,0.019331
155,000011_jpg.rf.QZwgOQS82eXYdiOTfvuZ.jpg,OWL-ViT,1,3,0.144114
155,000011_jpg.rf.QZwgOQS82eXYdiOTfvuZ.jpg,OWLv2,1,1,3.425028
155,000011_jpg.rf.QZwgOQS82eXYdiOTfvuZ.jpg,Grounding DINO,1,29,0.557466
248,000031_jpg.rf.fMGmsbaiLlU1ErJUo8iR.jpg,YOLO fine-tuned,1,1,0.020281
248,000031_jpg.rf.fMGmsbaiLlU1ErJUo8iR.jpg,OWL-ViT,1,2,0.137358
248,000031_jpg.rf.fMGmsbaiLlU1ErJUo8iR.jpg,OWLv2,1,1,3.396182
248,000031_jpg.rf.fMGmsbaiLlU1ErJUo8iR.jpg,Grounding DINO,1,13,0.361005
172,000011_jpg.rf.TB220UTfvTrjvp2GjDug.jpg,YOLO fine-tuned,5,6,0.018918
172,000011_jpg.rf.TB220UTfvTrjvp2GjDug.jpg,OWL-ViT,5,20,0.135094
172,000011_jpg.rf.TB220UTfvTrjvp2GjDug.jpg,OWLv2,5,12,3.411543
172,000011_jpg.rf.TB220UTfvTrjvp2GjDug.jpg,Grounding DINO,5,31,0.376404
56,000018_jpg.rf.5Kl0StOw8Xi4TZt0awyH.jpg,YOLO fine-tuned,1,2,0.019886
56,000018_jpg.rf.5Kl0StOw8Xi4TZt0awyH.jpg,OWL-ViT,1,3,0.141082
56,000018_jpg.rf.5Kl0StOw8Xi4TZt0awyH.jpg,OWLv2,1,3,3.456788
56,000018_jpg.rf.5Kl0StOw8Xi4TZt0awyH.jpg,Grounding DINO,1,27,0.530954
